T,Magnetization,Total Energy
1.4,0.015625,-180
1.4,0.1875,-196
1.4,0.148438,-244
1.4,0.367188,-316
1.4,0.242188,-264
1.4,0.078125,-224
1.4,0.398438,-260
1.4,0.570312,-276
1.4,0.109375,-268
1.4,0.296875,-228
1.4,0.34375,-256
1.4,0.125,-276
1.4,0.328125,-284
1.4,0.289062,-264
1.4,0.1875,-208
1.4,0.375,-256
1.4,0.132812,-268
1.4,0.375,-260
1.4,0.148438,-212
1.4,0.226562,-256
1.4,0.078125,-180
1.4,0.148438,-272
1.4,0.171875,-240
1.4,0.289062,-232
1.4,0.0078125,-228
1.4,0.25,-212
1.4,0.125,-216
1.4,0.210938,-216
1.4,0.445312,-284
1.4,0.171875,-208
1.4,0.171875,-244
1.4,0.390625,-260
1.4,0.390625,-264
1.4,0.0390625,-208
1.4,0.507812,-228
1.4,0.289062,-224
1.4,0.046875,-152
1.4,0.453125,-264
1.4,0.09375,-212
1.4,0.117188,-208
1.4,0.570312,-364
1.4,0.171875,-248
1.4,0.53125,-308
1.4,0.132812,-232
1.4,0.257812,-244
1.4,0.015625,-216
1.4,0.46875,-280
1.4,0.5,-268
1.4,0.429688,-236
1.4,0.515625,-316
1.4,0.109375,-232
1.4,0.40625,-268
1.4,0.15625,-224
1.4,0.0078125,-252
1.4,0.015625,-188
1.4,0.492188,-220
1.4,0.242188,-220
1.4,0.210938,-204
1.4,0.28125,-196
1.4,0.195312,-228
1.4,0.414062,-260
1.4,0.15625,-212
1.4,0.015625,-252
1.4,0.203125,-212
1.4,0.375,-220
1.4,0.273438,-224
1.4,0.09375,-228
1.4,0.796875,-364
1.4,0.234375,-216
1.4,0.046875,-176
1.4,0.414062,-252
1.4,0.109375,-200
1.4,0.09375,-256
1.4,0.351562,-204
1.4,0.140625,-264
1.4,0.390625,-232
1.4,0.367188,-204
1.4,0.078125,-220
1.4,0.171875,-244
1.4,0.164062,-236
1.4,0.273438,-220
1.4,0.351562,-240
1.4,0.273438,-216
1.4,0.203125,-172
1.4,0.367188,-280
1.4,0.0546875,-204
1.4,0,-188
1.4,0.234375,-236
1.4,0.0625,-192
1.4,0.398438,-292
1.4,0.09375,-184
1.4,0.078125,-236
1.4,0.21875,-212
1.4,0.179688,-236
1.4,0.15625,-292
1.4,0.03125,-276
1.4,0.335938,-232
1.4,0.03125,-248
1.4,0.15625,-240
1.4,0.0859375,-184
1.4,0.265625,-180
1.4,0.265625,-244
1.4,0.0546875,-268
1.4,0.140625,-228
1.4,0.171875,-236
1.4,0.0078125,-232
1.4,0.0234375,-272
1.4,0.148438,-224
1.4,0.125,-256
1.4,0.0234375,-208
1.4,0.257812,-224
1.4,0.03125,-224
1.4,0.226562,-272
1.4,0.40625,-260
1.4,0.0703125,-160
1.4,0.289062,-252
1.4,0.21875,-212
1.4,0.34375,-236
1.4,0.164062,-256
1.4,0.382812,-236
1.4,0.132812,-264
1.4,0.523438,-268
1.4,0.078125,-220
1.4,0.078125,-176
1.4,0.101562,-240
1.4,0.40625,-244
1.4,0.375,-276
1.4,0.132812,-264
1.4,0.203125,-188
1.4,0.265625,-240
1.4,0.046875,-244
1.4,0.09375,-216
1.4,0.539062,-276
1.4,0.273438,-228
1.4,0.09375,-224
1.4,0.34375,-248
1.4,0.078125,-276
1.4,0,-200
1.4,0.109375,-268
1.4,0.0390625,-240
1.4,0.382812,-252
1.4,0.1875,-200
1.4,0.210938,-244
1.4,0.203125,-208
1.4,0.0390625,-196
1.4,0.34375,-208
1.4,0.296875,-256
1.4,0.0859375,-228
1.4,0.046875,-240
1.4,0.460938,-256
1.4,0.21875,-236
1.4,0.125,-224
1.4,0.1875,-244
1.4,0.046875,-252
1.4,0.59375,-312
1.4,0.617188,-284
1.4,0.367188,-216
1.4,0.398438,-236
1.4,0.148438,-224
1.4,0.078125,-192
1.4,0.539062,-244
1.4,0.179688,-228
1.4,0.296875,-300
1.4,0.1875,-244
1.4,0.242188,-232
1.4,0.1875,-204
1.4,0.125,-228
1.4,0.0390625,-240
1.4,0.203125,-244
1.4,0.414062,-280
1.4,0.375,-308
1.4,0.234375,-220
1.4,0.359375,-204
1.4,0.0703125,-224
1.4,0.421875,-308
1.4,0.640625,-340
1.4,0.179688,-288
1.4,0.546875,-260
1.4,0.078125,-232
1.4,0.335938,-260
1.4,0.0546875,-232
1.4,0.273438,-268
1.4,0.03125,-216
1.4,0.390625,-216
1.4,0.0625,-196
1.4,0.125,-224
1.4,0.367188,-236
1.4,0.0546875,-232
1.4,0.375,-252
1.4,0.273438,-216
1.4,0.0859375,-200
1.4,0.382812,-304
1.4,0.203125,-268
1.4,0.453125,-296
1.4,0.46875,-276
1.4,0.367188,-256
1.4,0.0859375,-216
1.4,0.140625,-180
1.4,0.59375,-280
1.4,0.109375,-228
1.4,0.117188,-264
1.4,0.03125,-224
1.4,0.0390625,-224
1.4,0.125,-196
1.4,0.0390625,-188
1.4,0.351562,-224
1.4,0.03125,-228
1.4,0.429688,-248
1.4,0.40625,-252
1.4,0.367188,-240
1.4,0.046875,-208
1.4,0.125,-188
1.4,0.40625,-240
1.4,0.03125,-256
1.4,0.132812,-232
1.4,0.351562,-212
1.4,0.0859375,-160
1.4,0.21875,-260
1.4,0.03125,-216
1.4,0.359375,-272
1.4,0.335938,-208
1.4,0.132812,-200
1.4,0.460938,-248
1.4,0.28125,-224
1.4,0.203125,-228
1.4,0.109375,-220
1.4,0.359375,-276
1.4,0,-204
1.4,0.015625,-220
1.4,0.40625,-228
1.4,0.546875,-244
1.4,0.148438,-236
1.4,0.257812,-236
1.4,0.210938,-232
1.4,0.148438,-256
1.4,0.0703125,-224
1.4,0.3125,-304
1.4,0.203125,-188
1.4,0.523438,-308
1.4,0.34375,-284
1.4,0.367188,-284
1.4,0.109375,-248
1.4,0.0703125,-200
1.4,0.171875,-260
1.4,0.101562,-204
1.4,0.0625,-208
1.4,0.351562,-244
1.4,0.0390625,-248
1.4,0.101562,-232
1.4,0.375,-260
1.4,0.515625,-296
1.4,0.164062,-232
1.4,0.0859375,-204
1.4,0.257812,-256
1.4,0.546875,-252
1.4,0.164062,-272
1.4,0.226562,-292
1.4,0.21875,-176
1.4,0.0546875,-216
1.4,0.273438,-264
1.4,0.132812,-172
1.4,0.09375,-212
1.4,0.726562,-312
1.4,0.367188,-248
1.4,0.3125,-196
1.4,0.265625,-224
1.4,0.507812,-276
1.4,0.265625,-180
1.4,0.320312,-236
1.4,0.234375,-268
1.4,0.296875,-212
1.4,0.109375,-204
1.4,0.5,-292
1.4,0.28125,-260
1.4,0.117188,-204
1.4,0.0859375,-212
1.4,0.195312,-236
1.4,0.1875,-256
1.4,0.367188,-228
1.4,0.640625,-280
1.4,0.507812,-244
1.4,0.1875,-240
1.4,0.234375,-224
1.4,0.304688,-252
1.4,0.28125,-252
1.4,0.210938,-256
1.4,0.507812,-252
1.4,0.109375,-240
1.4,0.03125,-208
1.4,0.3125,-208
1.4,0.242188,-216
1.4,0.554688,-288
1.4,0.40625,-240
1.4,0.0859375,-244
1.4,0.0234375,-240
1.4,0.171875,-176
1.4,0.335938,-252
1.4,0.078125,-248
1.4,0.21875,-224
1.4,0.210938,-240
1.4,0.0625,-200
1.4,0.109375,-224
1.4,0.28125,-256
1.4,0.320312,-248
1.4,0.335938,-240
1.4,0.125,-244
1.4,0.195312,-204
1.4,0.21875,-244
1.4,0.335938,-248
1.4,0.3125,-260
1.4,0.195312,-224
1.4,0.25,-196
1.4,0.109375,-152
1.4,0.203125,-220
1.4,0.195312,-212
1.4,0.0546875,-160
1.4,0.289062,-212
1.4,0.304688,-260
1.4,0.21875,-244
1.4,0.046875,-220
1.4,0.367188,-248
1.4,0.101562,-148
1.4,0.320312,-232
1.4,0.03125,-244
1.4,0.125,-224
1.4,0.117188,-236
1.4,0.125,-220
1.4,0.140625,-232
1.4,0.0859375,-224
1.4,0.179688,-248
1.4,0.164062,-200
1.4,0.21875,-276
1.4,0.226562,-236
1.4,0.0703125,-176
1.4,0.125,-188
1.4,0.46875,-224
1.4,0.382812,-252
1.4,0.0625,-200
1.4,0.28125,-204
1.4,0.015625,-200
1.4,0.25,-200
1.4,0.0859375,-188
1.4,0.179688,-240
1.4,0.0546875,-216
1.4,0.476562,-276
1.4,0.46875,-260
1.4,0.101562,-184
1.4,0.015625,-240
1.4,0.296875,-240
1.4,0.109375,-208
1.4,0.132812,-228
1.4,0.03125,-212
1.4,0.203125,-252
1.4,0.328125,-236
1.4,0.523438,-292
1.4,0.148438,-240
1.4,0.078125,-220
1.4,0.25,-208
1.4,0.5625,-288
1.4,0.546875,-256
1.4,0.195312,-256
1.4,0.375,-248
1.4,0.539062,-260
1.4,0.117188,-188
1.4,0.0390625,-204
1.4,0.0703125,-180
1.4,0.03125,-196
1.4,0.03125,-212
1.4,0.25,-216
1.4,0.320312,-268
1.4,0.1875,-240
1.4,0.265625,-280
1.4,0.125,-180
1.4,0.351562,-264
1.4,0.0625,-220
1.4,0.242188,-192
1.4,0.328125,-220
1.4,0.140625,-216
1.4,0.015625,-264
1.4,0.117188,-212
1.4,0.25,-248
1.4,0.125,-260
1.4,0.359375,-308
1.4,0.117188,-196
1.4,0.148438,-232
1.4,0.171875,-224
1.4,0.171875,-200
1.4,0.3125,-260
1.4,0.132812,-176
1.4,0.304688,-216
1.4,0.585938,-288
1.4,0.132812,-252
1.4,0.453125,-224
1.4,0.21875,-240
1.4,0.171875,-248
1.4,0.078125,-272
1.4,0.0390625,-212
1.4,0.125,-204
1.4,0.132812,-200
1.4,0.3125,-260
1.4,0.109375,-264
1.4,0.015625,-132
1.4,0.34375,-232
1.4,0.171875,-212
1.4,0.203125,-248
1.4,0.15625,-256
1.4,0.015625,-208
1.4,0.1875,-216
1.4,0.546875,-320
1.4,0.0859375,-212
1.4,0.242188,-224
1.4,0.21875,-200
1.4,0.445312,-240
1.4,0.109375,-216
1.4,0.289062,-216
1.4,0.0078125,-180
1.4,0,-204
1.4,0.476562,-228
1.4,0.203125,-148
1.4,0.359375,-260
1.4,0.0234375,-204
1.4,0.015625,-216
1.4,0.390625,-240
1.4,0.0234375,-204
1.4,0.5,-264
1.4,0.171875,-228
1.4,0.390625,-248
1.4,0.09375,-212
1.4,0.0546875,-244
1.4,0.0546875,-196
1.4,0.015625,-200
1.4,0.195312,-224
1.4,0.0546875,-196
1.4,0.0390625,-220
1.4,0.539062,-296
1.4,0.125,-236
1.4,0.03125,-220
1.4,0.390625,-232
1.4,0.0234375,-232
1.4,0.03125,-200
1.4,0.242188,-236
1.4,0.1875,-268
1.4,0.414062,-236
1.4,0.132812,-236
1.4,0.09375,-272
1.4,0.59375,-304
1.4,0.3125,-224
1.4,0.078125,-208
1.4,0.0078125,-272
1.4,0.335938,-236
1.4,0.578125,-336
1.4,0.0625,-256
1.4,0.09375,-112
1.4,0.015625,-232
1.4,0.140625,-232
1.4,0.359375,-236
1.4,0.171875,-224
1.4,0.078125,-212
1.4,0.117188,-212
1.4,0.335938,-200
1.4,0.101562,-196
1.4,0.257812,-212
1.4,0.445312,-240
1.4,0.453125,-240
1.4,0.132812,-252
1.4,0.164062,-236
1.4,0.109375,-248
1.4,0.226562,-268
1.4,0.179688,-212
1.4,0.164062,-172
1.4,0.546875,-284
1.4,0.234375,-224
1.4,0.203125,-264
1.4,0.0234375,-212
1.4,0.28125,-208
1.4,0.1875,-228
1.4,0.0546875,-228
1.4,0.0546875,-232
1.4,0.164062,-208
1.4,0.429688,-264
1.4,0.132812,-236
1.4,0.453125,-220
1.4,0.148438,-220
1.4,0.242188,-220
1.4,0.148438,-264
1.4,0.164062,-236
1.4,0.0390625,-264
1.4,0.171875,-204
1.4,0,-252
1.4,0.21875,-248
1.4,0.359375,-288
1.4,0.03125,-208
1.4,0.320312,-284
1.4,0.21875,-204
1.4,0.203125,-192
1.4,0.140625,-252
1.4,0.375,-264
1.4,0.0625,-216
1.4,0.15625,-244
1.4,0.0078125,-252
1.4,0.0859375,-212
1.4,0.0234375,-216
1.4,0.28125,-212
1.4,0.03125,-196
1.4,0.164062,-228
1.4,0.117188,-236
1.4,0.164062,-248
1.4,0.570312,-296
1.4,0.140625,-236
1.4,0.09375,-248
1.4,0.242188,-248
1.4,0.265625,-208
1.4,0.46875,-244
1.4,0.445312,-236
1.4,0.179688,-184
1.4,0.382812,-256
1.4,0.335938,-256
1.4,0.40625,-272
1.4,0.0078125,-172
1.4,0.101562,-208
1.4,0.28125,-200
1.4,0.242188,-228
1.4,0.203125,-212
1.4,0.179688,-220
1.4,0.0859375,-224
1.4,0.0390625,-268
1.4,0.0546875,-208
1.4,0.28125,-244
1.4,0.125,-288
1.4,0.195312,-264
1.4,0.015625,-252
1.4,0.234375,-256
1.4,0.078125,-284
1.4,0.0390625,-240
1.4,0.304688,-224
1.4,0.101562,-196
1.4,0.0546875,-240
1.4,0.21875,-220
1.4,0.375,-316
1.4,0.09375,-224
1.4,0.0703125,-168
1.4,0.132812,-204
1.4,0.0078125,-220
1.4,0,-224
1.4,0.296875,-192
1.4,0.140625,-224
1.4,0.453125,-272
1.4,0.242188,-184
1.4,0.445312,-260
1.4,0.0234375,-272
1.4,0.242188,-236
1.4,0.109375,-224
1.4,0.273438,-268
1.4,0.304688,-280
1.4,0.117188,-212
1.4,0.195312,-284
1.4,0.0703125,-164
1.4,0.0546875,-212
1.4,0.210938,-224
1.4,0.203125,-248
1.4,0.1875,-224
1.4,0.203125,-216
1.4,0.265625,-180
1.4,0.3125,-212
1.4,0.117188,-176
1.4,0.210938,-192
1.4,0,-208
1.4,0.226562,-244
1.4,0.320312,-188
1.4,0.429688,-248
1.4,0.273438,-212
1.4,0.515625,-272
1.4,0.148438,-240
1.4,0.414062,-200
1.4,0.273438,-280
1.4,0.242188,-268
1.4,0.046875,-236
1.4,0.0703125,-236
1.4,0.484375,-236
1.4,0.179688,-220
1.4,0.445312,-260
1.4,0.0234375,-252
1.4,0.164062,-184
1.4,0.164062,-248
1.4,0.351562,-232
1.4,0.15625,-216
1.4,0.078125,-192
1.4,0.0234375,-224
1.4,0,-188
1.4,0.34375,-204
1.4,0.289062,-192
1.4,0.117188,-220
1.4,0.398438,-280
1.4,0.046875,-284
1.4,0.476562,-236
1.4,0.132812,-248
1.4,0.0859375,-228
1.4,0.195312,-204
1.4,0.0625,-236
1.4,0.0234375,-232
1.4,0.140625,-256
1.4,0.0390625,-248
1.4,0.476562,-300
1.4,0.078125,-208
1.4,0.0390625,-192
1.4,0.59375,-284
1.4,0.257812,-252
1.4,0.25,-232
1.4,0.242188,-200
1.4,0.164062,-232
1.4,0.0625,-240
1.4,0.101562,-236
1.4,0.28125,-200
1.4,0.0703125,-232
1.4,0.3125,-240
1.4,0.09375,-212
1.4,0.046875,-172
1.4,0.046875,-216
1.4,0.296875,-264
1.4,0.046875,-192
1.4,0.390625,-224
1.4,0.078125,-228
1.4,0.65625,-324
1.4,0.179688,-212
1.4,0.375,-236
1.4,0.0546875,-240
1.4,0.179688,-264
1.4,0.101562,-172
1.4,0.09375,-300
1.4,0.132812,-220
1.4,0.570312,-268
1.4,0.0234375,-184
1.4,0.0859375,-264
1.4,0.03125,-240
1.4,0.242188,-220
1.4,0.09375,-180
1.4,0.195312,-224
1.4,0.507812,-300
1.4,0.445312,-272
1.4,0.109375,-276
1.4,0.359375,-208
1.4,0.398438,-248
1.4,0.101562,-236
1.4,0.078125,-192
1.4,0.179688,-220
1.4,0.09375,-208
1.4,0.1875,-276
1.4,0.0078125,-240
1.4,0.0390625,-228
1.4,0.0625,-252
1.4,0.3125,-216
1.4,0.0625,-240
1.4,0.179688,-196
1.4,0.34375,-292
1.4,0.359375,-268
1.4,0.476562,-236
1.4,0.0703125,-244
1.4,0.3125,-220
1.4,0.015625,-220
1.4,0.1875,-204
1.4,0.382812,-228
1.4,0.109375,-256
1.4,0.703125,-316
1.4,0.117188,-240
1.4,0.390625,-244
1.4,0.609375,-280
1.4,0.335938,-212
1.4,0.367188,-244
1.4,0.570312,-296
1.4,0.0859375,-180
1.4,0.40625,-256
1.4,0.265625,-224
1.4,0.414062,-248
1.4,0.304688,-252
1.4,0.359375,-264
1.4,0.429688,-252
1.4,0.445312,-212
1.4,0.015625,-220
1.4,0.296875,-172
1.4,0.125,-244
1.4,0.328125,-276
1.4,0.09375,-184
1.4,0.109375,-224
1.4,0,-212
1.4,0.0859375,-216
1.4,0.359375,-236
1.4,0.0546875,-212
1.4,0.617188,-308
1.4,0.359375,-260
1.4,0.046875,-248
1.4,0.25,-216
1.4,0.203125,-264
1.4,0.109375,-260
1.4,0.25,-252
1.4,0.03125,-216
1.4,0.40625,-244
1.4,0.460938,-276
1.4,0.078125,-220
1.4,0.265625,-228
1.4,0.226562,-220
1.4,0,-256
1.4,0.28125,-192
1.4,0,-220
1.4,0.195312,-216
1.4,0.0390625,-200
1.4,0.21875,-184
1.4,0.078125,-256
1.4,0.1875,-228
1.4,0.210938,-212
1.4,0.125,-260
1.4,0.164062,-204
1.4,0.3125,-240
1.4,0.289062,-236
1.4,0.210938,-268
1.4,0.0546875,-236
1.4,0.273438,-220
1.4,0.03125,-312
1.4,0.578125,-268
1.4,0.148438,-208
1.4,0.445312,-216
1.4,0.1875,-212
1.4,0.296875,-232
1.4,0.117188,-236
1.4,0.179688,-252
1.4,0.125,-252
1.4,0.078125,-288
1.4,0.1875,-212
1.4,0.367188,-240
1.4,0.71875,-344
1.4,0.40625,-240
1.4,0.476562,-256
1.4,0.242188,-160
1.4,0.25,-216
1.4,0.296875,-296
1.4,0.25,-224
1.4,0.328125,-240
1.4,0.0234375,-212
1.4,0.179688,-168
1.4,0.289062,-292
1.4,0.046875,-204
1.4,0.195312,-204
1.4,0.46875,-248
1.4,0.351562,-240
1.4,0.296875,-204
1.4,0.25,-240
1.4,0.203125,-248
1.4,0.0234375,-184
1.4,0.148438,-276
1.4,0.117188,-192
1.4,0.117188,-208
1.4,0.46875,-292
1.4,0.101562,-176
1.4,0.375,-252
1.4,0.609375,-300
1.4,0.0859375,-240
1.4,0.25,-260
1.4,0.171875,-216
1.4,0.46875,-260
1.4,0.132812,-204
1.4,0.0234375,-244
1.4,0.171875,-240
1.4,0.015625,-224
1.4,0.359375,-248
1.4,0.0859375,-212
1.4,0.25,-200
1.4,0.1875,-204
1.4,0.148438,-244
1.4,0.117188,-240
1.4,0.257812,-292
1.4,0.109375,-208
1.4,0.21875,-196
1.4,0.09375,-228
1.4,0.148438,-268
1.4,0.132812,-216
1.4,0.304688,-196
1.4,0.5,-268
1.4,0.0390625,-224
1.4,0.15625,-232
1.4,0.359375,-240
1.4,0.210938,-264
1.4,0.296875,-212
1.4,0.171875,-236
1.4,0.15625,-184
1.4,0.21875,-240
1.4,0.1875,-228
1.4,0.078125,-252
1.4,0.507812,-276
1.4,0.0703125,-184
1.4,0.484375,-252
1.4,0.398438,-216
1.4,0.585938,-240
1.4,0.398438,-180
1.4,0.4375,-220
1.4,0.59375,-316
1.4,0.210938,-240
1.4,0.554688,-272
1.4,0.21875,-264
1.4,0.414062,-244
1.4,0.078125,-196
1.4,0.242188,-280
1.4,0.414062,-236
1.4,0.25,-236
1.4,0.304688,-256
1.4,0.304688,-224
1.4,0.328125,-232
1.4,0.375,-260
1.4,0.40625,-244
1.4,0.164062,-236
1.4,0.328125,-260
1.4,0.015625,-196
1.4,0.046875,-204
1.4,0.25,-224
1.4,0.6875,-292
1.4,0.0390625,-280
1.4,0.125,-228
1.4,0.0234375,-248
1.4,0.242188,-236
1.4,0.421875,-264
1.4,0.34375,-272
1.4,0.125,-188
1.4,0.210938,-264
1.4,0.148438,-256
1.4,0.09375,-228
1.4,0.15625,-216
1.4,0.234375,-228
1.4,0.0390625,-204
1.4,0.289062,-272
1.4,0.101562,-208
1.4,0.382812,-264
1.4,0.460938,-276
1.4,0.390625,-188
1.4,0.539062,-264
1.4,0.09375,-196
1.4,0.335938,-260
1.4,0.351562,-300
1.4,0.351562,-304
1.4,0.484375,-264
1.4,0.328125,-264
1.4,0.148438,-200
1.4,0.09375,-236
1.4,0.09375,-244
1.4,0.5,-264
1.4,0.0703125,-240
1.4,0.0390625,-208
1.4,0.1875,-216
1.4,0.0078125,-240
1.4,0.226562,-208
1.4,0.101562,-220
1.4,0.28125,-216
1.4,0.03125,-192
1.4,0.3125,-176
1.4,0.03125,-216
1.4,0.273438,-256
1.4,0.1875,-188
1.4,0.078125,-208
1.4,0.15625,-260
1.4,0.0625,-200
1.4,0.492188,-276
1.4,0.304688,-244
1.4,0.140625,-208
1.4,0.164062,-272
1.4,0.328125,-244
1.4,0.171875,-264
1.4,0.492188,-256
1.4,0.101562,-272
1.4,0.0390625,-268
1.4,0.242188,-224
1.4,0.414062,-288
1.4,0.125,-220
1.4,0.109375,-220
1.4,0.6875,-304
1.4,0.367188,-212
1.4,0.46875,-252
1.4,0.1875,-268
1.4,0.335938,-204
1.4,0.421875,-276
1.4,0.40625,-264
1.4,0.21875,-252
1.4,0.171875,-212
1.4,0.234375,-232
1.4,0.234375,-256
1.4,0.09375,-240
1.4,0.0625,-172
1.4,0.179688,-212
1.4,0.101562,-204
1.4,0.0390625,-220
1.4,0.585938,-300
1.4,0.179688,-216
1.4,0.078125,-236
1.4,0.40625,-248
1.4,0.484375,-232
1.4,0.140625,-212
1.4,0.320312,-216
1.4,0.289062,-252
1.4,0.632812,-272
1.4,0.0859375,-204
1.4,0.03125,-196
1.4,0.0078125,-260
1.4,0.273438,-224
1.4,0.351562,-264
1.4,0.242188,-248
1.4,0.140625,-196
1.4,0.242188,-232
1.4,0.0859375,-300
1.4,0.4375,-252
1.4,0.140625,-216
1.4,0.304688,-288
1.4,0.203125,-252
1.4,0.1875,-200
1.4,0.1875,-276
1.4,0.03125,-240
1.4,0.460938,-264
1.4,0.203125,-268
1.4,0.40625,-260
1.4,0.046875,-220
1.4,0.367188,-268
1.4,0,-260
1.4,0.125,-188
1.4,0.195312,-240
1.4,0.0078125,-272
1.4,0.351562,-236
1.4,0.164062,-224
1.4,0.117188,-208
1.4,0.367188,-268
1.4,0.28125,-228
1.4,0.34375,-268
1.4,0.125,-196
1.4,0.15625,-196
1.4,0.0078125,-220
1.4,0.078125,-244
1.4,0.359375,-248
1.4,0.671875,-276
1.4,0.179688,-244
1.4,0.257812,-248
1.4,0.132812,-192
1.4,0.125,-256
1.4,0.304688,-248
1.4,0.671875,-316
1.4,0.046875,-200
1.4,0.421875,-224
1.4,0.140625,-224
1.4,0.140625,-200
1.4,0.0078125,-204
1.4,0.234375,-244
1.4,0.539062,-244
1.4,0.0078125,-240
1.4,0.140625,-212
1.4,0.140625,-204
1.4,0.421875,-304
1.4,0.460938,-268
1.4,0.0234375,-200
1.4,0.125,-212
1.4,0.0625,-264
1.4,0.078125,-248
1.4,0.53125,-268
1.4,0.273438,-160
1.4,0.296875,-276
1.4,0.140625,-192
1.4,0.21875,-192
1.4,0.140625,-132
1.4,0.28125,-204
1.4,0.0703125,-172
1.4,0.234375,-276
1.4,0.15625,-216
1.4,0.195312,-232
1.4,0.234375,-220
1.4,0.265625,-220
1.4,0.203125,-224
1.4,0.117188,-236
1.4,0.015625,-208
1.4,0.242188,-256
1.4,0.046875,-248
1.4,0.148438,-256
1.4,0.164062,-228
1.4,0.0703125,-244
1.4,0.59375,-260
1.4,0.265625,-244
1.4,0.53125,-308
1.4,0.0234375,-228
1.4,0.015625,-196
1.4,0.117188,-232
1.4,0.382812,-256
1.4,0.015625,-220
1.4,0.0859375,-208
1.4,0.0859375,-224
1.4,0.304688,-200
1.4,0.015625,-264
1.4,0.164062,-196
1.4,0.125,-248
1.4,0.273438,-220
1.4,0.640625,-316
1.4,0.328125,-216
1.4,0.078125,-224
1.4,0.601562,-296
1.4,0.328125,-268
1.4,0.015625,-212
1.4,0.03125,-220
1.4,0.0703125,-232
1.4,0.265625,-208
1.4,0.09375,-236
1.4,0.445312,-268
1.4,0.210938,-192
1.4,0.132812,-272
1.4,0.25,-260
1.4,0.046875,-184
1.4,0.328125,-284
1.4,0.148438,-232
1.4,0.0078125,-164
1.4,0.078125,-268
1.4,0.382812,-248
1.4,0.148438,-264
1.4,0.109375,-268
1.4,0.140625,-156
1.4,0.242188,-264
1.4,0.140625,-236
1.4,0.28125,-216
1.4,0.273438,-228
1.4,0.25,-208
1.4,0.0390625,-228
1.4,0.21875,-156
1.4,0.195312,-212
1.4,0.179688,-280
1.4,0.046875,-268
1.4,0.359375,-248
1.4,0.25,-216
1.4,0.289062,-224
1.4,0.414062,-248
1.4,0.195312,-224
1.4,0.078125,-252
1.4,0.453125,-232
1.4,0.203125,-260
1.4,0.351562,-304
1.4,0.28125,-228
1.4,0.242188,-224
1.4,0.21875,-224
1.4,0.15625,-220
1.4,0.257812,-280
1.4,0.0234375,-220
1.4,0.03125,-244
1.4,0.0703125,-196
1.4,0.273438,-220
1.4,0.148438,-228
1.4,0.28125,-228
1.4,0.195312,-268
1.4,0.179688,-228
1.4,0.273438,-260
1.4,0.0234375,-228
1.4,0.234375,-252
1.4,0.078125,-224
1.4,0.351562,-204
1.4,0.453125,-276
1.4,0.210938,-204
1.4,0.648438,-288
1.4,0.320312,-236
1.4,0.46875,-244
1.4,0.367188,-240
1.4,0.03125,-244
1.4,0.242188,-224
1.4,0.195312,-280
1.4,0.195312,-248
1.4,0.304688,-248
1.4,0.125,-212
1.4,0.210938,-208
1.4,0.0234375,-168
1.4,0.132812,-292
1.4,0.117188,-184
1.4,0.46875,-288
1.4,0.320312,-220
1.4,0,-168
1.4,0.421875,-232
1.4,0.148438,-212
1.4,0.09375,-284
1.4,0.265625,-196
1.4,0.0234375,-220
1.4,0.0390625,-188
1.4,0.195312,-196
1.4,0.453125,-244
1.4,0.5625,-260
1.4,0.65625,-304
1.4,0.242188,-252
1.4,0.0546875,-220
1.4,0.148438,-256
1.4,0.09375,-216
1.4,0.0546875,-156
1.4,0.125,-280
1.4,0,-216
1.4,0.242188,-264
1.4,0.101562,-220
1.4,0.382812,-248
1.4,0.015625,-228
1.4,0.1875,-252
1.4,0.0703125,-252
1.4,0.0546875,-256
1.4,0.414062,-288
1.4,0.03125,-256
1.4,0.179688,-236
1.4,0.15625,-224
1.4,0.125,-220
1.4,0.015625,-248
1.4,0.046875,-280
1.4,0.109375,-208
1.4,0.460938,-240
1.4,0.0859375,-216
1.4,0.25,-196
1.4,0.0390625,-240
1.4,0.09375,-264
1.4,0.15625,-208
1.4,0.164062,-236
1.4,0.476562,-232
1.4,0.304688,-248
1.4,0.351562,-268
1.4,0.210938,-200
1.4,0.0078125,-232
1.4,0.429688,-256
1.4,0.0625,-312
1.4,0.0859375,-308
1.4,0.09375,-216
1.4,0.328125,-280
1.4,0.164062,-184
1.4,0.171875,-264
1.4,0.078125,-288
1.4,0.234375,-232
1.4,0.21875,-268
1.4,0.109375,-236
1.4,0.164062,-236
1.4,0.40625,-244
1.4,0.0234375,-232
1.4,0.640625,-304
1.4,0.179688,-216
1.4,0.179688,-180
1.4,0.523438,-228
1.4,0.0390625,-232
1.4,0.320312,-248
1.4,0.179688,-212
1.4,0.25,-212
1.4,0.25,-244
1.4,0.492188,-228
1.4,0.0078125,-228
1.4,0.0078125,-260
1.4,0.164062,-200
1.4,0.507812,-244
1.4,0.0390625,-224
1.4,0.0234375,-220
1.4,0.078125,-212
1.4,0.429688,-252
1.4,0.539062,-276
1.4,0.109375,-240
1.4,0.140625,-220
1.4,0.148438,-220
1.4,0.0859375,-196
1.4,0.0546875,-232
1.4,0.078125,-256
1.4,0.453125,-252
1.4,0.0234375,-296
1.4,0.0078125,-228
1.4,0.132812,-232
1.4,0.265625,-224
1.4,0.148438,-248
1.4,0.445312,-224
1.4,0.21875,-228
1.4,0.09375,-256
1.4,0.5625,-268
1.4,0.171875,-264
