T,Magnetization,Total Energy
1.4,0.1075,-1400
1.4,0.27,-1540
1.4,0.13375,-1512
1.4,0.03,-1544
1.4,0.06375,-1404
1.4,0.10375,-1360
1.4,0.02875,-1380
1.4,0.01375,-1528
1.4,0.065,-1372
1.4,0.2225,-1652
1.4,0.0325,-1544
1.4,0.02875,-1332
1.4,0.09,-1604
1.4,0.02625,-1536
1.4,0.06,-1476
1.4,0.1125,-1472
1.4,0.1775,-1440
1.4,0.05375,-1440
1.4,0.02625,-1412
1.4,0.07,-1440
1.4,0.16125,-1460
1.4,0.14125,-1484
1.4,0.11375,-1456
1.4,0.10875,-1580
1.4,0.22125,-1524
1.4,0.015,-1544
1.4,0.01875,-1276
1.4,0.13,-1488
1.4,0.07375,-1432
1.4,0.09875,-1288
1.4,0.0675,-1484
1.4,0.14125,-1496
1.4,0.175,-1380
1.4,0.075,-1452
1.4,0.10875,-1384
1.4,0.055,-1392
1.4,0.00125,-1348
1.4,0.1,-1372
1.4,0.03,-1452
1.4,0.06875,-1432
1.4,0.0375,-1420
1.4,0.04625,-1328
1.4,0.02375,-1420
1.4,0.11,-1600
1.4,0.0075,-1628
1.4,0,-1324
1.4,0.13,-1392
1.4,0.04,-1292
1.4,0.06,-1372
1.4,0.075,-1308
1.4,0.11,-1368
1.4,0.05625,-1564
1.4,0.045,-1380
1.4,0.03875,-1464
1.4,0.13375,-1444
1.4,0.095,-1524
1.4,0.04625,-1492
1.4,0.08875,-1504
1.4,0.135,-1432
1.4,0.00875,-1504
1.4,0.075,-1344
1.4,0.1575,-1540
1.4,0.01625,-1504
1.4,0.015,-1412
1.4,0.12875,-1444
1.4,0.04625,-1468
1.4,0.00875,-1448
1.4,0.05375,-1456
1.4,0.05375,-1376
1.4,0.03,-1516
1.4,0.195,-1424
1.4,0.135,-1504
1.4,0.0125,-1404
1.4,0.0175,-1572
1.4,0.035,-1580
1.4,0.09,-1420
1.4,0.00875,-1364
1.4,0.2175,-1332
1.4,0.045,-1196
1.4,0.10125,-1420
1.4,0.01375,-1392
1.4,0.035,-1608
1.4,0.0325,-1600
1.4,0.005,-1392
1.4,0.0975,-1508
1.4,0.065,-1600
1.4,0.1825,-1492
1.4,0.15,-1512
1.4,0.16125,-1420
1.4,0.05625,-1396
1.4,0.16,-1516
1.4,0.035,-1520
1.4,0.01625,-1340
1.4,0.05,-1428
1.4,0.045,-1548
1.4,0.1225,-1412
1.4,0.2275,-1380
1.4,0.14875,-1456
1.4,0.21875,-1376
1.4,0.1875,-1408
1.4,0.17625,-1496
1.4,0.07125,-1564
1.4,0.04875,-1364
1.4,0.0325,-1452
1.4,0,-1456
1.4,0.15375,-1464
1.4,0.03375,-1412
1.4,0.025,-1468
1.4,0.03,-1440
1.4,0.17875,-1496
1.4,0.09125,-1468
1.4,0.0175,-1472
1.4,0.18625,-1440
1.4,0.14375,-1336
1.4,0.1025,-1436
1.4,0.03375,-1460
1.4,0.13875,-1480
1.4,0.03,-1388
1.4,0.0025,-1512
1.4,0.075,-1352
1.4,0.04,-1340
1.4,0.04625,-1412
1.4,0.015,-1372
1.4,0.02375,-1280
1.4,0.11375,-1580
1.4,0.005,-1344
1.4,0.0125,-1432
1.4,0.00625,-1472
1.4,0.105,-1532
1.4,0.0925,-1608
1.4,0.1375,-1492
1.4,0.0875,-1508
1.4,0.18625,-1428
1.4,0.095,-1428
1.4,0.05125,-1324
1.4,0.14375,-1540
1.4,0.13,-1508
1.4,0.07125,-1336
1.4,0.13625,-1352
1.4,0.0375,-1320
1.4,0.0175,-1500
1.4,0.10375,-1364
1.4,0.02,-1412
1.4,0.05,-1480
1.4,0.13,-1388
1.4,0.16875,-1268
1.4,0.10875,-1352
1.4,0.04125,-1444
1.4,0.0125,-1492
1.4,0.05875,-1620
1.4,0.13625,-1608
1.4,0.035,-1376
1.4,0.145,-1392
1.4,0.0925,-1552
1.4,0.03,-1420
1.4,0.02,-1464
1.4,0.05375,-1296
1.4,0.12,-1496
1.4,0.2725,-1584
1.4,0.095,-1400
1.4,0.21375,-1504
1.4,0.095,-1380
1.4,0.0425,-1496
1.4,0.07375,-1572
1.4,0.0075,-1536
1.4,0.2275,-1392
1.4,0.00125,-1472
1.4,0.03875,-1620
1.4,0.12875,-1460
1.4,0.00125,-1520
1.4,0.1575,-1436
1.4,0.1125,-1424
1.4,0.06375,-1536
1.4,0.02875,-1504
1.4,0.085,-1504
1.4,0.13,-1488
1.4,0.02625,-1460
1.4,0.13,-1404
1.4,0.01625,-1372
1.4,0.02375,-1576
1.4,0.20625,-1368
1.4,0.10125,-1424
1.4,0.0675,-1432
1.4,0.2725,-1552
1.4,0.12,-1360
1.4,0.06,-1372
1.4,0.1475,-1412
1.4,0.065,-1312
1.4,0.1175,-1388
1.4,0.00125,-1492
1.4,0.02,-1272
1.4,0.07,-1440
1.4,0.01375,-1332
1.4,0.1225,-1388
1.4,0.02375,-1360
1.4,0.1425,-1456
1.4,0.04,-1508
1.4,0.05625,-1528
1.4,0.14875,-1556
1.4,0.04,-1452
1.4,0.05375,-1452
1.4,0.05375,-1456
1.4,0.12625,-1384
1.4,0.03875,-1512
1.4,0.01875,-1372
1.4,0.12125,-1516
1.4,0.0825,-1472
1.4,0.21875,-1468
1.4,0.1375,-1436
1.4,0.18,-1384
1.4,0.19,-1416
1.4,0.16875,-1488
1.4,0.1075,-1432
1.4,0.0425,-1484
1.4,0.12125,-1536
1.4,0.115,-1276
1.4,0.08125,-1364
1.4,0.0375,-1388
1.4,0.07125,-1380
1.4,0.12,-1432
1.4,0.12125,-1548
1.4,0.01125,-1424
1.4,0.1025,-1352
1.4,0.0225,-1480
1.4,0.06875,-1368
1.4,0.0025,-1504
1.4,0.13875,-1540
1.4,0.065,-1468
1.4,0.01625,-1452
1.4,0.0675,-1444
1.4,0.065,-1516
1.4,0.045,-1476
1.4,0.005,-1456
1.4,0.12,-1460
1.4,0.11625,-1492
1.4,0.04,-1340
1.4,0.12375,-1548
1.4,0.0675,-1428
1.4,0.09375,-1512
1.4,0.06125,-1220
1.4,0.035,-1316
1.4,0.17,-1548
1.4,0.19375,-1484
1.4,0.085,-1416
1.4,0.06375,-1448
1.4,0.0725,-1228
1.4,0.0475,-1456
1.4,0.10625,-1404
1.4,0.02375,-1544
1.4,0.07875,-1460
1.4,0.02,-1488
1.4,0.15125,-1520
1.4,0.01625,-1392
1.4,0.04125,-1508
1.4,0.1,-1348
1.4,0.15625,-1456
1.4,0.17875,-1412
1.4,0.0275,-1404
1.4,0.1625,-1360
1.4,0.025,-1284
1.4,0.015,-1372
1.4,0.07125,-1520
1.4,0.04125,-1300
1.4,0.07,-1472
1.4,0.055,-1380
1.4,0.12,-1568
1.4,0.01625,-1468
1.4,0.135,-1468
1.4,0.02125,-1480
1.4,0.04,-1416
1.4,0.0575,-1448
1.4,0.15,-1488
1.4,0.0925,-1580
1.4,0.02625,-1532
1.4,0.215,-1704
1.4,0.1875,-1472
1.4,0.04,-1532
1.4,0.0975,-1424
1.4,0.15625,-1396
1.4,0.02375,-1420
1.4,0.0825,-1460
1.4,0.04375,-1408
1.4,0.00875,-1468
1.4,0.13,-1380
1.4,0.02,-1552
1.4,0.09375,-1372
1.4,0.025,-1428
1.4,0.075,-1488
1.4,0.18375,-1388
1.4,0.11125,-1452
1.4,0.1725,-1452
1.4,0.09125,-1420
1.4,0.14625,-1532
1.4,0.0625,-1300
1.4,0.06,-1340
1.4,0.00375,-1508
1.4,0.0975,-1280
1.4,0.055,-1372
1.4,0.0525,-1324
1.4,0.00875,-1460
1.4,0.0325,-1400
1.4,0.16875,-1460
1.4,0.13125,-1484
1.4,0.00625,-1516
1.4,0.07875,-1304
1.4,0.06875,-1380
1.4,0.04625,-1520
1.4,0.06,-1552
1.4,0.0425,-1420
1.4,0.04375,-1548
1.4,0.1825,-1552
1.4,0.0225,-1452
1.4,0.0825,-1428
1.4,0.0875,-1600
1.4,0.035,-1432
1.4,0.1,-1440
1.4,0.0175,-1576
1.4,0.035,-1476
1.4,0.145,-1324
1.4,0.085,-1348
1.4,0.17,-1556
1.4,0.00625,-1492
1.4,0.12875,-1532
1.4,0.0125,-1292
1.4,0.26,-1556
1.4,0.06625,-1300
1.4,0.14625,-1460
1.4,0.04375,-1424
1.4,0.335,-1664
1.4,0.11875,-1480
1.4,0.04625,-1332
1.4,0.1,-1272
1.4,0.1725,-1372
1.4,0.00125,-1408
1.4,0.0125,-1480
1.4,0.02,-1424
1.4,0.05375,-1600
1.4,0.07375,-1448
1.4,0.04125,-1392
1.4,0.0975,-1440
1.4,0.16375,-1556
1.4,0.045,-1396
1.4,0.135,-1516
1.4,0.07875,-1548
1.4,0.03375,-1444
1.4,0.01375,-1360
1.4,0.02,-1484
1.4,0.08875,-1508
1.4,0.01,-1464
1.4,0.1175,-1424
1.4,0.00375,-1528
1.4,0.1825,-1492
1.4,0.00125,-1524
1.4,0.11375,-1596
1.4,0.03625,-1380
1.4,0.07625,-1460
1.4,0,-1296
1.4,0.06625,-1428
1.4,0.045,-1392
1.4,0.0525,-1328
1.4,0.195,-1452
1.4,0.00375,-1528
1.4,0.0175,-1560
1.4,0.00375,-1408
1.4,0.02,-1492
1.4,0.05125,-1468
1.4,0.17,-1396
1.4,0.24,-1460
1.4,0.03375,-1344
1.4,0.025,-1460
1.4,0.01375,-1368
1.4,0.1625,-1544
1.4,0.09,-1468
1.4,0.1125,-1416
1.4,0.025,-1432
1.4,0.0025,-1524
1.4,0.01625,-1524
1.4,0.0375,-1444
1.4,0.16375,-1636
1.4,0.14625,-1492
1.4,0.2375,-1424
1.4,0.1375,-1476
1.4,0.105,-1428
1.4,0.0275,-1468
1.4,0.01875,-1540
1.4,0.155,-1544
1.4,0.19,-1460
1.4,0.18625,-1440
1.4,0.1075,-1232
1.4,0.0175,-1304
1.4,0.0725,-1396
1.4,0.12125,-1408
1.4,0.2025,-1432
1.4,0.16375,-1468
1.4,0.1125,-1448
1.4,0.10875,-1336
1.4,0.0575,-1428
1.4,0.13625,-1476
1.4,0.065,-1436
1.4,0.1075,-1392
1.4,0.02,-1384
1.4,0.00625,-1488
1.4,0.1675,-1560
1.4,0.0275,-1492
1.4,0.0075,-1412
1.4,0.1175,-1320
1.4,0.02625,-1432
1.4,0.2,-1508
1.4,0.105,-1568
1.4,0.02125,-1568
1.4,0.1075,-1424
1.4,0.1775,-1404
1.4,0.00375,-1536
1.4,0.17625,-1468
1.4,0.0325,-1496
1.4,0.0025,-1308
1.4,0.16875,-1420
1.4,0.225,-1408
1.4,0.11125,-1428
1.4,0.19,-1464
1.4,0.14875,-1512
1.4,0.015,-1576
1.4,0.14375,-1448
1.4,0.0525,-1452
1.4,0.26875,-1560
1.4,0.0375,-1312
1.4,0.0425,-1420
1.4,0.06375,-1428
1.4,0.20375,-1508
1.4,0.05625,-1316
1.4,0.16375,-1396
1.4,0.0625,-1656
1.4,0.035,-1560
1.4,0.1125,-1372
1.4,0.03,-1200
1.4,0.0475,-1376
1.4,0.00375,-1440
1.4,0.055,-1436
1.4,0.0375,-1496
1.4,0.07875,-1572
1.4,0.0575,-1448
1.4,0.1775,-1428
1.4,0.135,-1460
1.4,0.0775,-1368
1.4,0.01,-1440
1.4,0.08625,-1472
1.4,0.0175,-1556
1.4,0.09125,-1396
1.4,0.0925,-1556
1.4,0.13375,-1444
1.4,0.165,-1384
1.4,0.1425,-1556
1.4,0.1175,-1516
1.4,0.03875,-1484
1.4,0.1175,-1512
1.4,0.00125,-1540
1.4,0.1425,-1544
1.4,0.105,-1408
1.4,0.06,-1352
1.4,0.0975,-1372
1.4,0.0125,-1456
1.4,0.12875,-1420
1.4,0.22375,-1492
1.4,0.1625,-1560
1.4,0.0925,-1512
1.4,0.05375,-1580
1.4,0.14875,-1420
1.4,0.05875,-1304
1.4,0.12375,-1432
1.4,0.1625,-1496
1.4,0.18,-1312
1.4,0.00875,-1344
1.4,0.2175,-1580
1.4,0.02,-1424
1.4,0.05625,-1500
1.4,0.055,-1428
1.4,0.08875,-1432
1.4,0.04125,-1496
1.4,0.02375,-1484
1.4,0.1625,-1508
1.4,0.12,-1284
1.4,0.08,-1404
1.4,0.02125,-1460
1.4,0.03,-1528
1.4,0.09125,-1456
1.4,0.05,-1380
1.4,0.08625,-1408
1.4,0.2125,-1484
1.4,0.06,-1300
1.4,0.12625,-1424
1.4,0.0475,-1432
1.4,0.135,-1580
1.4,0.0875,-1476
1.4,0.15,-1388
1.4,0.02,-1352
1.4,0.0225,-1428
1.4,0.135,-1560
1.4,0.025,-1448
1.4,0.08125,-1400
1.4,0.21875,-1444
1.4,0.02875,-1496
1.4,0.19625,-1536
1.4,0.0675,-1376
1.4,0.1825,-1428
1.4,0.0175,-1472
1.4,0.03125,-1476
1.4,0.08125,-1384
1.4,0.045,-1468
1.4,0.08875,-1548
1.4,0.07125,-1372
1.4,0.16125,-1500
1.4,0.2175,-1316
1.4,0.0175,-1416
1.4,0.11125,-1520
1.4,0.05,-1376
1.4,0.13375,-1536
1.4,0.28,-1612
1.4,0.065,-1548
1.4,0.1375,-1344
1.4,0.07,-1480
1.4,0.14625,-1488
1.4,0.00625,-1528
1.4,0.06625,-1416
1.4,0.11875,-1452
1.4,0.105,-1564
1.4,0.005,-1432
1.4,0.2175,-1500
1.4,0.125,-1436
1.4,0.0275,-1464
1.4,0.105,-1596
1.4,0.0425,-1492
1.4,0.07,-1496
1.4,0.08625,-1576
1.4,0.06875,-1436
1.4,0.2325,-1476
1.4,0.035,-1528
1.4,0.09125,-1424
1.4,0.16625,-1540
1.4,0.05625,-1320
1.4,0.05875,-1664
1.4,0.035,-1356
1.4,0.05875,-1284
1.4,0.12625,-1424
1.4,0.0575,-1500
1.4,0.015,-1308
1.4,0.18625,-1512
1.4,0.11125,-1508
1.4,0.095,-1348
1.4,0.19,-1496
1.4,0.21875,-1552
1.4,0.2475,-1396
1.4,0.17125,-1456
1.4,0.085,-1448
1.4,0.05375,-1348
1.4,0.06,-1484
1.4,0.125,-1400
1.4,0.01875,-1360
1.4,0.015,-1408
1.4,0.01875,-1480
1.4,0.0775,-1464
1.4,0.00125,-1300
1.4,0.17125,-1556
1.4,0.095,-1436
1.4,0.06375,-1404
1.4,0.05375,-1440
1.4,0.07,-1436
1.4,0.08875,-1396
1.4,0.12625,-1496
1.4,0.15875,-1444
1.4,0.11625,-1344
1.4,0.035,-1508
1.4,0.00125,-1280
1.4,0.19375,-1520
1.4,0.105,-1420
1.4,0.12,-1460
1.4,0.165,-1552
1.4,0.21,-1496
1.4,0.01875,-1376
1.4,0.01,-1468
1.4,0.1225,-1456
1.4,0.07625,-1396
1.4,0.00375,-1448
1.4,0.03375,-1584
1.4,0.07375,-1456
1.4,0.01375,-1376
1.4,0.0975,-1544
1.4,0.06125,-1484
1.4,0.04375,-1456
1.4,0.065,-1320
1.4,0.00125,-1296
1.4,0.17375,-1436
1.4,0.105,-1404
1.4,0.1625,-1596
1.4,0.0925,-1420
1.4,0.035,-1520
1.4,0.015,-1572
1.4,0.10125,-1520
1.4,0.21125,-1360
1.4,0.125,-1444
1.4,0.055,-1456
1.4,0.01125,-1360
1.4,0.04875,-1436
1.4,0.18125,-1564
1.4,0.02625,-1460
1.4,0.0275,-1232
1.4,0.03875,-1488
1.4,0.06,-1476
1.4,0.025,-1464
1.4,0.025,-1520
1.4,0.09125,-1440
1.4,0.00375,-1456
1.4,0.0975,-1440
1.4,0.05625,-1312
1.4,0.04125,-1476
1.4,0.25125,-1552
1.4,0.005,-1516
1.4,0.15375,-1432
1.4,0.0075,-1436
1.4,0.015,-1428
1.4,0.0675,-1396
1.4,0.0025,-1536
1.4,0.12625,-1432
1.4,0.1,-1352
1.4,0.08625,-1352
1.4,0.0025,-1276
1.4,0.1075,-1416
1.4,0.06125,-1624
1.4,0.06,-1392
1.4,0.0625,-1464
1.4,0.08375,-1504
1.4,0.0175,-1328
1.4,0.075,-1440
1.4,0.0225,-1364
1.4,0.12625,-1548
1.4,0.21,-1560
1.4,0.00375,-1248
1.4,0.07625,-1516
1.4,0.025,-1308
1.4,0.05625,-1432
1.4,0.035,-1432
1.4,0.255,-1564
1.4,0.04125,-1480
1.4,0.08375,-1524
1.4,0.145,-1500
1.4,0.15625,-1332
1.4,0.03375,-1492
1.4,0.09125,-1476
1.4,0.2725,-1536
1.4,0.06375,-1516
1.4,0.0825,-1488
1.4,0.075,-1428
1.4,0.0025,-1564
1.4,0.0375,-1392
1.4,0.0125,-1436
1.4,0.06,-1468
1.4,0.01,-1400
1.4,0.05625,-1344
1.4,0.05,-1436
1.4,0.07625,-1596
1.4,0.1975,-1552
1.4,0.03125,-1428
1.4,0.1825,-1548
1.4,0.18,-1656
1.4,0.0475,-1432
1.4,0.0625,-1352
1.4,0.09625,-1376
1.4,0.0375,-1452
1.4,0.02,-1520
1.4,0.05125,-1368
1.4,0.0925,-1456
1.4,0.21125,-1580
1.4,0.07375,-1348
1.4,0.3325,-1644
1.4,0.18,-1368
1.4,0.0525,-1516
1.4,0.13125,-1292
1.4,0.15375,-1436
1.4,0.065,-1536
1.4,0.1525,-1404
1.4,0.07,-1516
1.4,0.0275,-1288
1.4,0.11125,-1428
1.4,0.06625,-1396
1.4,0.02625,-1488
1.4,0.12875,-1428
1.4,0.10375,-1412
1.4,0.1025,-1440
1.4,0.05375,-1308
1.4,0.01,-1616
1.4,0.22375,-1508
1.4,0.01125,-1436
1.4,0.1575,-1524
1.4,0.0925,-1368
1.4,0.015,-1380
1.4,0.0775,-1548
1.4,0.12375,-1444
1.4,0.1,-1452
1.4,0.10625,-1392
1.4,0.1125,-1444
1.4,0.01625,-1412
1.4,0.1075,-1348
1.4,0.08125,-1392
1.4,0.0725,-1340
1.4,0,-1492
1.4,0.09625,-1448
1.4,0.0025,-1264
1.4,0.11125,-1500
1.4,0.13625,-1416
1.4,0.0825,-1484
1.4,0.035,-1324
1.4,0.02875,-1360
1.4,0.22125,-1468
1.4,0.04125,-1584
1.4,0.1075,-1404
1.4,0.03375,-1428
1.4,0.0625,-1384
1.4,0.015,-1376
1.4,0.00375,-1436
1.4,0.0225,-1524
1.4,0.0925,-1584
1.4,0.13,-1412
1.4,0.02875,-1488
1.4,0.19,-1484
1.4,0.0275,-1476
1.4,0.09125,-1408
1.4,0.0825,-1332
1.4,0.1225,-1312
1.4,0.0825,-1560
1.4,0.1375,-1380
1.4,0.1275,-1520
1.4,0.0375,-1360
1.4,0.03375,-1508
1.4,0.09125,-1508
1.4,0.1025,-1412
1.4,0.0275,-1592
1.4,0.16,-1404
1.4,0.13625,-1520
1.4,0.265,-1492
1.4,0.06,-1320
1.4,0.04375,-1316
1.4,0.1425,-1440
1.4,0.00625,-1572
1.4,0.075,-1416
1.4,0.03875,-1456
1.4,0.0325,-1516
1.4,0.1025,-1464
1.4,0.0325,-1368
1.4,0.07625,-1392
1.4,0.11375,-1536
1.4,0.025,-1408
1.4,0.005,-1500
1.4,0.1525,-1596
1.4,0.00125,-1336
1.4,0.155,-1448
1.4,0.07,-1588
1.4,0.15875,-1500
1.4,0.17375,-1476
1.4,0.11375,-1492
1.4,0.1,-1508
1.4,0.16125,-1436
1.4,0.0425,-1388
1.4,0.03125,-1512
1.4,0.0125,-1424
1.4,0.1525,-1360
1.4,0.02,-1484
1.4,0.02875,-1292
1.4,0.09375,-1492
1.4,0.0275,-1552
1.4,0.005,-1520
1.4,0.03625,-1576
1.4,0.11625,-1476
1.4,0.04875,-1376
1.4,0.12375,-1216
1.4,0.02125,-1392
1.4,0.015,-1424
1.4,0.11375,-1432
1.4,0.19125,-1408
1.4,0.06125,-1472
1.4,0.0425,-1448
1.4,0.1625,-1392
1.4,0.02625,-1280
1.4,0.2275,-1520
1.4,0.11375,-1388
1.4,0.03875,-1320
1.4,0.0825,-1572
1.4,0.05625,-1528
1.4,0.01875,-1492
1.4,0.14625,-1596
1.4,0.065,-1468
1.4,0.145,-1572
1.4,0.00375,-1384
1.4,0.07,-1424
1.4,0.0275,-1420
1.4,0.13625,-1472
1.4,0.15625,-1572
1.4,0.08875,-1460
1.4,0.04,-1476
1.4,0.11125,-1352
1.4,0.24,-1372
1.4,0.1,-1588
1.4,0.08625,-1504
1.4,0.1,-1456
1.4,0.1875,-1452
1.4,0.11125,-1428
1.4,0.03375,-1428
1.4,0.0175,-1384
1.4,0.0525,-1532
1.4,0.03875,-1416
1.4,0.055,-1396
1.4,0.18875,-1492
1.4,0.0975,-1412
1.4,0.01625,-1360
1.4,0.01625,-1468
1.4,0.21875,-1460
1.4,0.02625,-1424
1.4,0.00125,-1372
1.4,0.12875,-1344
1.4,0.00375,-1468
1.4,0.045,-1324
1.4,0.0325,-1500
1.4,0.0225,-1440
1.4,0.17875,-1364
1.4,0.22125,-1572
1.4,0.0975,-1512
1.4,0.07625,-1412
1.4,0.07375,-1504
1.4,0.1725,-1500
1.4,0.015,-1400
1.4,0.12875,-1500
1.4,0.0025,-1464
1.4,0.13125,-1396
1.4,0.125,-1388
1.4,0.00875,-1316
1.4,0.0625,-1536
1.4,0.04375,-1384
1.4,0.0375,-1532
1.4,0.05375,-1416
1.4,0.15,-1472
1.4,0.01375,-1524
1.4,0.08375,-1444
1.4,0.0275,-1384
1.4,0.155,-1436
1.4,0.0775,-1332
1.4,0.0125,-1432
1.4,0.0275,-1476
1.4,0.02125,-1496
1.4,0.04,-1540
1.4,0.0375,-1440
1.4,0.06625,-1580
1.4,0.13375,-1468
1.4,0.13,-1380
1.4,0.02,-1420
1.4,0.065,-1420
1.4,0.09875,-1448
1.4,0.0875,-1380
1.4,0.15625,-1392
1.4,0.12375,-1504
1.4,0.06125,-1576
1.4,0.00125,-1472
1.4,0.0425,-1288
1.4,0.00625,-1360
1.4,0.08375,-1428
1.4,0.15125,-1468
1.4,0.05,-1396
1.4,0.095,-1556
1.4,0.07,-1240
1.4,0.22,-1468
1.4,0.1475,-1472
1.4,0.03625,-1460
1.4,0.03375,-1416
1.4,0.07,-1480
1.4,0.08625,-1472
1.4,0.04125,-1316
1.4,0.03875,-1580
1.4,0.055,-1592
1.4,0.02875,-1404
1.4,0.3125,-1784
1.4,0.10625,-1480
1.4,0.14,-1356
1.4,0.04375,-1476
1.4,0.12375,-1256
1.4,0.1425,-1368
1.4,0.0275,-1432
1.4,0.0925,-1496
1.4,0.005,-1600
1.4,0.0575,-1488
1.4,0.0075,-1420
1.4,0.12125,-1464
1.4,0.16625,-1428
1.4,0.1675,-1420
1.4,0.0675,-1396
1.4,0.1125,-1372
1.4,0.04375,-1520
1.4,0.18375,-1404
1.4,0.04,-1368
1.4,0.03125,-1592
1.4,0.00125,-1404
1.4,0.06125,-1424
1.4,0.13125,-1420
1.4,0.00125,-1500
1.4,0.0575,-1528
1.4,0.13375,-1568
1.4,0.10875,-1600
1.4,0.15125,-1352
1.4,0.02375,-1492
1.4,0.15625,-1472
1.4,0.0825,-1520
1.4,0.00625,-1400
1.4,0.0475,-1368
1.4,0.00625,-1568
1.4,0.14375,-1544
1.4,0.02625,-1408
1.4,0.23125,-1480
1.4,0.0575,-1508
1.4,0.005,-1540
1.4,0.145,-1428
1.4,0.03375,-1492
1.4,0.20625,-1500
1.4,0.08,-1380
1.4,0.03,-1232
1.4,0.16875,-1460
1.4,0.13375,-1484
1.4,0.1475,-1492
1.4,0.14875,-1332
1.4,0.07875,-1428
1.4,0.12125,-1608
1.4,0.12375,-1480
1.4,0.1625,-1540
1.4,0.0275,-1404
1.4,0.095,-1564
1.4,0.03875,-1252
1.4,0.2075,-1480
1.4,0,-1332
1.4,0.01,-1400
1.4,0.0725,-1504
1.4,0.03375,-1432
1.4,0.16875,-1388
1.4,0.16875,-1456
1.4,0.09625,-1372
1.4,0.20375,-1544
1.4,0.06875,-1420
1.4,0.06125,-1404
1.4,0.0075,-1456
1.4,0.09375,-1504
1.4,0.02375,-1524
1.4,0.07,-1636
1.4,0.05375,-1412
1.4,0.12875,-1416
1.4,0.035,-1428
1.4,0.06625,-1356
1.4,0.02875,-1360
1.4,0.05875,-1624
1.4,0.05625,-1412
1.4,0.15375,-1440
1.4,0.16125,-1516
1.4,0.1525,-1476
1.4,0.1975,-1320
1.4,0.12625,-1492
1.4,0.06375,-1452
1.4,0.04375,-1272
1.4,0.06625,-1576
1.4,0.2975,-1632
1.4,0.00125,-1388
1.4,0.10375,-1480
1.4,0.0075,-1528
1.4,0.0425,-1424
1.4,0.13,-1436
1.4,0.1075,-1416
1.4,0.15625,-1456
1.4,0.1075,-1508
1.4,0.0725,-1484
1.4,0.18,-1416
1.4,0.04625,-1596
1.4,0.0225,-1412
1.4,0.24375,-1496
1.4,0.10625,-1472
1.4,0.19,-1380
1.4,0.0575,-1312
1.4,0.04,-1336
1.4,0.0025,-1444
1.4,0.01125,-1524
1.4,0.03125,-1500
1.4,0.1925,-1444
1.4,0.09625,-1472
1.4,0.165,-1324
1.4,0.13375,-1608
1.4,0.0725,-1600
1.4,0.025,-1504
1.4,0.13375,-1480
1.4,0.09875,-1376
1.4,0.05625,-1492
1.4,0.1375,-1388
1.4,0.00625,-1564
1.4,0.1225,-1436
1.4,0.0625,-1452
1.4,0.05,-1492
1.4,0.135,-1420
1.4,0.1,-1496
1.4,0.08625,-1428
1.4,0.0625,-1324
1.4,0.10375,-1324
1.4,0.11125,-1508
1.4,0.00375,-1296
1.4,0.10625,-1384
1.4,0.0175,-1428
1.4,0.14875,-1404
1.4,0.11875,-1420
1.4,0.02375,-1516
1.4,0.11375,-1368
1.4,0.06625,-1320
1.4,0.11875,-1460
1.4,0.02625,-1356
1.4,0.00125,-1332
1.4,0.24875,-1520
1.4,0.13125,-1552
1.4,0.1175,-1468
1.4,0.06375,-1480
1.4,0.0625,-1388
1.4,0.0375,-1344
1.4,0.0125,-1424
1.4,0.18625,-1432
1.4,0.02375,-1364
1.4,0.07375,-1384
1.4,0.095,-1348
1.4,0.04125,-1428
1.4,0.02375,-1416
1.4,0.04625,-1380
1.4,0.1175,-1436
1.4,0.06,-1392
1.4,0.1625,-1532
1.4,0.11125,-1300
1.4,0.21625,-1412
1.4,0.01625,-1420
1.4,0.17,-1420
1.4,0.0275,-1500
1.4,0.11125,-1624
1.4,0.07,-1420
1.4,0.0875,-1312
1.4,0.16625,-1440
1.4,0.01,-1388
1.4,0.035,-1320
1.4,0.02625,-1472
1.4,0.295,-1612
1.4,0.0125,-1548
1.4,0.1475,-1524
1.4,0.065,-1440
1.4,0.0025,-1500
1.4,0.07,-1280
1.4,0.0825,-1400
1.4,0.0475,-1468
1.4,0.025,-1420
1.4,0.08125,-1384
1.4,0.00625,-1452
1.4,0.04625,-1512
1.4,0.01625,-1424
1.4,0.06,-1436
1.4,0.14375,-1524
1.4,0.06625,-1392
1.4,0.11625,-1484
1.4,0.03125,-1336
1.4,0.07375,-1456
1.4,0.20375,-1496
1.4,0.08125,-1484
1.4,0.0675,-1436
1.4,0.14,-1440
1.4,0.06875,-1392
1.4,0.01125,-1476
1.4,0.0075,-1460
1.4,0.04625,-1404
1.4,0.0175,-1384
1.4,0.0625,-1372
1.4,0.03875,-1396
1.4,0.0675,-1488
1.4,0.02875,-1412
1.4,0.22875,-1396
1.4,0.13125,-1568
1.4,0.0025,-1436
1.4,0.07,-1396
1.4,0.04125,-1432
1.4,0.21875,-1572
1.4,0.05625,-1332
1.4,0.05,-1476
1.4,0.13375,-1448
1.4,0.16875,-1360
1.4,0.035,-1528
1.4,0.0725,-1532
1.4,0.1625,-1460
1.4,0.055,-1384
1.4,0.10375,-1488
1.4,0.0375,-1452
1.4,0.075,-1564
1.4,0,-1420
1.4,0.00125,-1340
1.4,0.05375,-1360
1.4,0.06875,-1508
1.4,0.12875,-1492
1.4,0.02875,-1460
1.4,0.04375,-1448
1.4,0.08375,-1476
