T,Magnetization,Total Energy
1.4,0.3024,-574
1.4,0.0656,-602
1.4,0.0208,-634
1.4,0.0336,-518
1.4,0.1936,-658
1.4,0.0176,-510
1.4,0.0464,-510
1.4,0.1808,-514
1.4,0.1968,-494
1.4,0.072,-566
1.4,0.0784,-562
1.4,0.0496,-522
1.4,0.0624,-570
1.4,0.0208,-506
1.4,0.0752,-510
1.4,0.104,-586
1.4,0.2384,-594
1.4,0.0944,-590
1.4,0.1616,-574
1.4,0.2192,-582
1.4,0.04,-622
1.4,0.0368,-522
1.4,0.264,-574
1.4,0.0944,-530
1.4,0.0016,-530
1.4,0.0336,-586
1.4,0.232,-542
1.4,0.3024,-518
1.4,0.0848,-530
1.4,0.0496,-526
1.4,0.0112,-570
1.4,0.0592,-578
1.4,0.3504,-638
1.4,0.4016,-586
1.4,0.2192,-494
1.4,0.0368,-538
1.4,0.1104,-534
1.4,0.0688,-546
1.4,0.1488,-618
1.4,0.0656,-578
1.4,0.184,-582
1.4,0.2576,-594
1.4,0.2128,-550
1.4,0.3024,-622
1.4,0.0752,-486
1.4,0.0016,-550
1.4,0.04,-602
1.4,0.1168,-622
1.4,0.1904,-574
1.4,0.2704,-550
1.4,0.1424,-554
1.4,0.0048,-506
1.4,0.1328,-570
1.4,0.0752,-566
1.4,0.2352,-606
1.4,0.1904,-502
1.4,0.264,-554
1.4,0.0176,-518
1.4,0.1136,-586
1.4,0.248,-566
1.4,0.1072,-490
1.4,0.1744,-590
1.4,0.0144,-526
1.4,0.4208,-686
1.4,0.3088,-518
1.4,0.088,-550
1.4,0.1296,-558
1.4,0.1136,-502
1.4,0.1616,-610
1.4,0.152,-550
1.4,0.1584,-662
1.4,0.328,-630
1.4,0.1296,-590
1.4,0.1776,-590
1.4,0.0752,-578
1.4,0.056,-554
1.4,0.0048,-578
1.4,0.1008,-546
1.4,0.056,-570
1.4,0.0048,-614
1.4,0.2352,-566
1.4,0.1744,-526
1.4,0.4752,-606
1.4,0.28,-650
1.4,0.008,-550
1.4,0.152,-662
1.4,0.2288,-586
1.4,0.1616,-550
1.4,0.1072,-586
1.4,0.0016,-538
1.4,0.3632,-530
1.4,0.1616,-542
1.4,0.2768,-598
1.4,0.0976,-558
1.4,0.0688,-570
1.4,0.0752,-470
1.4,0.072,-486
1.4,0.0208,-606
1.4,0.344,-562
1.4,0.0208,-650
1.4,0.104,-574
1.4,0.04,-642
1.4,0.1936,-558
1.4,0.2096,-534
1.4,0.0048,-550
1.4,0.1104,-622
1.4,0.0816,-502
1.4,0.0368,-582
1.4,0.1328,-574
1.4,0.2256,-678
1.4,0.152,-590
1.4,0.1552,-554
1.4,0.232,-570
1.4,0.1008,-630
1.4,0.0464,-554
1.4,0.2928,-674
1.4,0.0528,-630
1.4,0.0144,-518
1.4,0.056,-594
1.4,0.0496,-570
1.4,0.1584,-574
1.4,0.056,-642
1.4,0.136,-518
1.4,0.3152,-658
1.4,0.2448,-582
1.4,0.2736,-602
1.4,0.1104,-666
1.4,0.1712,-634
1.4,0.2,-478
1.4,0.0112,-574
1.4,0.136,-546
1.4,0.3952,-566
1.4,0.0016,-450
1.4,0.1456,-558
1.4,0.152,-646
1.4,0.0112,-654
1.4,0.12,-558
1.4,0.1552,-522
1.4,0.2192,-518
1.4,0.024,-462
1.4,0.1168,-614
1.4,0.1488,-610
1.4,0.1232,-574
1.4,0.232,-658
1.4,0.0336,-566
1.4,0.0336,-530
1.4,0.0752,-602
1.4,0.1808,-618
1.4,0.056,-570
1.4,0.0656,-534
1.4,0.2352,-674
1.4,0.104,-522
1.4,0.104,-546
1.4,0.024,-562
1.4,0.216,-482
1.4,0.1968,-558
1.4,0.008,-550
1.4,0.0752,-582
1.4,0.1552,-522
1.4,0.0528,-510
1.4,0.1168,-634
1.4,0.1392,-522
1.4,0.04,-582
1.4,0.0016,-502
1.4,0.0336,-570
1.4,0.0592,-594
1.4,0.04,-526
1.4,0.0784,-538
1.4,0.0848,-558
1.4,0.1328,-590
1.4,0.3568,-626
1.4,0.1744,-574
1.4,0.4656,-638
1.4,0.1776,-590
1.4,0.1616,-558
1.4,0.2096,-502
1.4,0.1552,-574
1.4,0.104,-634
1.4,0.0656,-510
1.4,0.1296,-558
1.4,0.136,-590
1.4,0.1712,-590
1.4,0.1264,-618
1.4,0.1776,-486
1.4,0.28,-582
1.4,0.1168,-554
1.4,0.3248,-538
1.4,0.0752,-622
1.4,0.024,-526
1.4,0.2224,-622
1.4,0.0624,-574
1.4,0.3152,-534
1.4,0.4176,-650
1.4,0.088,-462
1.4,0.0528,-526
1.4,0.1808,-594
1.4,0.0496,-562
1.4,0.104,-606
1.4,0.1104,-602
1.4,0.008,-546
1.4,0.0496,-570
1.4,0.1808,-522
1.4,0.1456,-578
1.4,0.2064,-586
1.4,0.0976,-510
1.4,0.0016,-530
1.4,0.1744,-602
1.4,0.024,-634
1.4,0.1008,-538
1.4,0.12,-546
1.4,0.1936,-614
1.4,0.04,-622
1.4,0.28,-586
1.4,0.04,-670
1.4,0.136,-542
1.4,0.2384,-558
1.4,0.1168,-578
1.4,0.0272,-626
1.4,0.1328,-518
1.4,0.0304,-570
1.4,0.168,-578
1.4,0.12,-538
1.4,0.1456,-634
1.4,0.4656,-638
1.4,0.4624,-622
1.4,0.1328,-542
1.4,0.0112,-606
1.4,0.1104,-618
1.4,0.1136,-566
1.4,0.36,-570
1.4,0.04,-598
1.4,0.0688,-614
1.4,0.0336,-530
1.4,0.0912,-434
1.4,0.088,-546
1.4,0.0368,-542
1.4,0.1456,-534
1.4,0.0432,-602
1.4,0.1488,-478
1.4,0.0976,-506
1.4,0.12,-630
1.4,0.3504,-542
1.4,0.0304,-578
1.4,0.136,-562
1.4,0.072,-478
1.4,0.2224,-634
1.4,0.1168,-574
1.4,0.1488,-530
1.4,0.2864,-614
1.4,0.024,-506
1.4,0.1712,-622
1.4,0.0016,-522
1.4,0.0464,-638
1.4,0.0848,-502
1.4,0.04,-638
1.4,0.2384,-626
1.4,0.2032,-618
1.4,0.3728,-686
1.4,0.1936,-594
1.4,0.1072,-510
1.4,0.0848,-542
1.4,0.2128,-542
1.4,0.0912,-574
1.4,0.1424,-522
1.4,0.1744,-566
1.4,0.0528,-610
1.4,0.1136,-502
1.4,0.0688,-598
1.4,0.2512,-478
1.4,0.104,-562
1.4,0.1936,-534
1.4,0.0528,-626
1.4,0.3472,-634
1.4,0.0848,-546
1.4,0.0336,-590
1.4,0.4912,-610
1.4,0.072,-534
1.4,0.0048,-530
1.4,0.0944,-574
1.4,0.2608,-486
1.4,0.1808,-578
1.4,0.1936,-626
1.4,0.1392,-570
1.4,0.04,-558
1.4,0.1232,-562
1.4,0.2864,-510
1.4,0.1552,-594
1.4,0.1008,-542
1.4,0.0304,-494
1.4,0.0336,-650
1.4,0.0784,-542
1.4,0.1072,-558
1.4,0.1776,-614
1.4,0.0624,-634
1.4,0.0048,-534
1.4,0.12,-510
1.4,0.1328,-634
1.4,0.0624,-558
1.4,0.1392,-590
1.4,0.04,-602
1.4,0.1232,-614
1.4,0.1136,-526
1.4,0.0976,-550
1.4,0.312,-566
1.4,0.0304,-530
1.4,0.0496,-622
1.4,0.008,-490
1.4,0.2416,-554
1.4,0.3184,-662
1.4,0.1328,-598
1.4,0.0208,-490
1.4,0.0176,-566
1.4,0.0848,-558
1.4,0.1424,-542
1.4,0.0208,-594
1.4,0.04,-486
1.4,0.0048,-566
1.4,0.2256,-578
1.4,0.1872,-466
1.4,0.2832,-598
1.4,0.0016,-554
1.4,0.2192,-578
1.4,0.1584,-558
1.4,0.0016,-558
1.4,0.0528,-506
1.4,0.12,-570
1.4,0.1968,-518
1.4,0.0976,-594
1.4,0.088,-582
1.4,0.0464,-590
1.4,0.0176,-554
1.4,0.104,-634
1.4,0.3888,-594
1.4,0.0496,-470
1.4,0.024,-446
1.4,0.2608,-578
1.4,0.0656,-558
1.4,0.0432,-582
1.4,0.024,-610
1.4,0.2896,-606
1.4,0.0368,-602
1.4,0.3952,-638
1.4,0.0144,-546
1.4,0.104,-522
1.4,0.1488,-490
1.4,0.12,-622
1.4,0.1584,-618
1.4,0.008,-506
1.4,0.2,-530
1.4,0.1072,-638
1.4,0.04,-530
1.4,0.1744,-586
1.4,0.04,-522
1.4,0.072,-558
1.4,0.1488,-526
1.4,0.1616,-538
1.4,0.1008,-510
1.4,0.0912,-502
1.4,0.0048,-482
1.4,0.184,-594
1.4,0.072,-518
1.4,0.1232,-502
1.4,0.1168,-550
1.4,0.008,-546
1.4,0.104,-498
1.4,0.024,-598
1.4,0.2608,-582
1.4,0.168,-662
1.4,0.0848,-478
1.4,0.1072,-598
1.4,0.1264,-558
1.4,0.1776,-526
1.4,0.184,-538
1.4,0.104,-558
1.4,0.1264,-662
1.4,0.0208,-498
1.4,0.0432,-606
1.4,0.0144,-570
1.4,0.2352,-562
1.4,0.0144,-542
1.4,0.168,-562
1.4,0.3728,-658
1.4,0.1232,-630
1.4,0.04,-638
1.4,0.1808,-594
1.4,0.0176,-642
1.4,0.0624,-598
1.4,0.2032,-594
1.4,0.1616,-618
1.4,0.0688,-494
1.4,0.12,-586
1.4,0.3536,-606
1.4,0.0208,-474
1.4,0.4144,-642
1.4,0.104,-510
1.4,0.0304,-478
1.4,0.024,-550
1.4,0.0048,-578
1.4,0.0336,-506
1.4,0.0656,-590
1.4,0.1072,-554
1.4,0.0304,-650
1.4,0.1072,-534
1.4,0.376,-570
1.4,0.456,-618
1.4,0.2032,-522
1.4,0.1264,-586
1.4,0.072,-614
1.4,0.0784,-538
1.4,0.3024,-578
1.4,0.072,-542
1.4,0.0304,-554
1.4,0.0528,-502
1.4,0.28,-650
1.4,0.0912,-554
1.4,0.0208,-686
1.4,0.0592,-590
1.4,0.3024,-554
1.4,0.0304,-558
1.4,0.2448,-594
1.4,0.008,-562
1.4,0.0208,-558
1.4,0.0016,-454
1.4,0.0528,-510
1.4,0.0784,-582
1.4,0.1488,-690
1.4,0.1872,-598
1.4,0.1456,-438
1.4,0.0336,-482
1.4,0.088,-634
1.4,0.3088,-638
1.4,0.0496,-562
1.4,0.1872,-602
1.4,0.0272,-586
1.4,0.0464,-578
1.4,0.1264,-526
1.4,0.0592,-514
1.4,0.3568,-618
1.4,0.168,-618
1.4,0.1264,-598
1.4,0.072,-566
1.4,0.2,-654
1.4,0.0848,-518
1.4,0.0432,-534
1.4,0.248,-590
1.4,0.4784,-622
1.4,0.392,-658
1.4,0.0752,-502
1.4,0.1104,-562
1.4,0.0848,-534
1.4,0.0656,-482
1.4,0.2,-582
1.4,0.0048,-570
1.4,0.2448,-598
1.4,0.1584,-542
1.4,0.2224,-546
1.4,0.104,-566
1.4,0.1104,-522
1.4,0.104,-610
1.4,0.1328,-546
1.4,0.1008,-574
1.4,0.1488,-546
1.4,0.2448,-598
1.4,0.1488,-554
1.4,0.0944,-622
1.4,0.0016,-470
1.4,0.296,-642
1.4,0.04,-566
1.4,0.1104,-550
1.4,0.1808,-582
1.4,0.2416,-490
1.4,0.0304,-538
1.4,0.072,-582
1.4,0.0048,-546
1.4,0.0848,-566
1.4,0.088,-610
1.4,0.1648,-594
1.4,0.2032,-682
1.4,0.0624,-514
1.4,0.0688,-546
1.4,0.0624,-602
1.4,0.1264,-582
1.4,0.0144,-554
1.4,0.12,-506
1.4,0.072,-578
1.4,0.0176,-598
1.4,0.1296,-562
1.4,0.2736,-706
1.4,0.1104,-542
1.4,0.0048,-550
1.4,0.0912,-598
1.4,0.1968,-570
1.4,0.1616,-522
1.4,0.1008,-478
1.4,0.0496,-634
1.4,0.4112,-654
1.4,0.0048,-530
1.4,0.0752,-606
1.4,0.2608,-486
1.4,0.2512,-634
1.4,0.1136,-534
1.4,0.0272,-610
1.4,0.2128,-502
1.4,0.0496,-646
1.4,0.2128,-626
1.4,0.2672,-614
1.4,0.1872,-558
1.4,0.1808,-594
1.4,0.1136,-654
1.4,0.264,-534
1.4,0.0304,-526
1.4,0.1744,-542
1.4,0.0656,-534
1.4,0.1808,-562
1.4,0.0752,-606
1.4,0.1968,-502
1.4,0.0656,-594
1.4,0.1168,-614
1.4,0.2224,-526
1.4,0.0816,-482
1.4,0.0368,-566
1.4,0.2128,-618
1.4,0.0176,-570
1.4,0.1456,-538
1.4,0.1552,-614
1.4,0.0016,-514
1.4,0.1264,-534
1.4,0.1136,-486
1.4,0.136,-610
1.4,0.1264,-510
1.4,0.1264,-546
1.4,0.0944,-538
1.4,0.2896,-562
1.4,0.1296,-574
1.4,0.344,-606
1.4,0.1584,-642
1.4,0.1392,-542
1.4,0.0592,-538
1.4,0.152,-590
1.4,0.0784,-542
1.4,0.136,-658
1.4,0.0144,-542
1.4,0.2192,-570
1.4,0.1072,-582
1.4,0.0464,-570
1.4,0.3472,-590
1.4,0.088,-622
1.4,0.1872,-590
1.4,0.0464,-594
1.4,0.0272,-558
1.4,0.0112,-582
1.4,0.184,-662
1.4,0.0528,-590
1.4,0.0272,-518
1.4,0.0944,-474
1.4,0.0208,-514
1.4,0.0688,-546
1.4,0.0624,-574
1.4,0.088,-530
1.4,0.0208,-482
1.4,0.1232,-522
1.4,0.104,-518
1.4,0.0112,-458
1.4,0.1104,-522
1.4,0.0464,-622
1.4,0.2224,-562
1.4,0.1744,-510
1.4,0.1168,-610
1.4,0.0272,-542
1.4,0.2096,-602
1.4,0.0016,-458
1.4,0.3888,-538
1.4,0.072,-658
1.4,0.1072,-542
1.4,0.1328,-486
1.4,0.0048,-618
1.4,0.0496,-482
1.4,0.2512,-634
1.4,0.1488,-502
1.4,0.0048,-594
1.4,0.0144,-578
1.4,0.1488,-546
1.4,0.0016,-530
1.4,0.1168,-598
1.4,0.12,-638
1.4,0.0272,-534
1.4,0.1264,-598
1.4,0.072,-546
1.4,0.136,-566
1.4,0.4912,-646
1.4,0.0144,-462
1.4,0.0464,-594
1.4,0.0464,-574
1.4,0.1776,-502
1.4,0.1264,-546
1.4,0.0976,-618
1.4,0.3696,-634
1.4,0.1264,-522
1.4,0.072,-602
1.4,0.0752,-558
1.4,0.1264,-642
1.4,0.104,-578
1.4,0.024,-546
1.4,0.1872,-570
1.4,0.104,-546
1.4,0.1104,-538
1.4,0.1648,-562
1.4,0.184,-590
1.4,0.0976,-534
1.4,0.1232,-654
1.4,0.0464,-566
1.4,0.152,-542
1.4,0.0848,-566
1.4,0.1232,-606
1.4,0.136,-566
1.4,0.056,-502
1.4,0.1648,-574
1.4,0.088,-574
1.4,0.152,-578
1.4,0.1904,-582
1.4,0.1296,-630
1.4,0.2544,-538
1.4,0.1648,-594
1.4,0.1328,-654
1.4,0.1392,-530
1.4,0.0464,-550
1.4,0.0336,-666
1.4,0.0208,-522
1.4,0.1168,-582
1.4,0.1552,-534
1.4,0.0752,-710
1.4,0.0432,-582
1.4,0.1872,-602
1.4,0.0176,-554
1.4,0.3472,-574
1.4,0.0496,-478
1.4,0.2096,-542
1.4,0.1968,-526
1.4,0.2832,-562
1.4,0.072,-610
1.4,0.152,-582
1.4,0.2192,-546
1.4,0.1776,-514
1.4,0.0816,-594
1.4,0.2704,-630
1.4,0.0016,-606
1.4,0.0368,-530
1.4,0.1744,-606
1.4,0.1648,-506
1.4,0.3152,-554
1.4,0.0016,-590
1.4,0.1296,-522
1.4,0.0208,-550
1.4,0.1552,-534
1.4,0.168,-550
1.4,0.1936,-530
1.4,0.024,-550
1.4,0.264,-626
1.4,0.0432,-574
1.4,0.152,-550
1.4,0.152,-678
1.4,0.1808,-530
1.4,0.2736,-590
1.4,0.0528,-578
1.4,0.232,-526
1.4,0.1296,-578
1.4,0.104,-550
1.4,0.1232,-478
1.4,0.2544,-674
1.4,0.136,-530
1.4,0.152,-510
1.4,0.0528,-662
1.4,0.1104,-630
1.4,0.104,-522
1.4,0.1296,-526
1.4,0.328,-582
1.4,0.0656,-502
1.4,0.2864,-590
1.4,0.1968,-522
1.4,0.264,-610
1.4,0.2352,-598
1.4,0.1168,-538
1.4,0.1328,-574
1.4,0.0784,-614
1.4,0.0112,-570
1.4,0.1392,-670
1.4,0.0784,-494
1.4,0.0592,-622
1.4,0.168,-626
1.4,0.0144,-602
1.4,0.2,-490
1.4,0.2192,-566
1.4,0.104,-562
1.4,0.2032,-602
1.4,0.3792,-650
1.4,0.0784,-598
1.4,0.056,-630
1.4,0.0144,-626
1.4,0.0048,-510
1.4,0.1232,-558
1.4,0.136,-534
1.4,0.0656,-618
1.4,0.0592,-470
1.4,0.072,-542
1.4,0.2224,-486
1.4,0.0624,-578
1.4,0.264,-578
1.4,0.2544,-514
1.4,0.0912,-574
1.4,0.2704,-638
1.4,0.0944,-570
1.4,0.0912,-570
1.4,0.1072,-594
1.4,0.12,-658
1.4,0.136,-562
1.4,0.3664,-582
1.4,0.1648,-602
1.4,0.1392,-658
1.4,0.12,-494
1.4,0.1072,-486
1.4,0.1104,-590
1.4,0.1584,-570
1.4,0.1424,-634
1.4,0.2736,-542
1.4,0.0912,-526
1.4,0.12,-534
1.4,0.0816,-574
1.4,0.1904,-442
1.4,0.2096,-586
1.4,0.1744,-598
1.4,0.1872,-594
1.4,0.1904,-634
1.4,0.1936,-598
1.4,0.0688,-558
1.4,0.408,-670
1.4,0.0144,-474
1.4,0.232,-574
1.4,0.1488,-594
1.4,0.4304,-670
1.4,0.0848,-550
1.4,0.0784,-514
1.4,0.1488,-594
1.4,0.0656,-470
1.4,0.0304,-582
1.4,0.1392,-574
1.4,0.1232,-482
1.4,0.0848,-538
1.4,0.1552,-670
1.4,0.2096,-558
1.4,0.1008,-562
1.4,0.2096,-558
1.4,0.0016,-462
1.4,0.0912,-594
1.4,0.0944,-574
1.4,0.056,-510
1.4,0.0464,-526
1.4,0.0976,-550
1.4,0.0592,-522
1.4,0.0656,-554
1.4,0.0048,-530
1.4,0.3536,-626
1.4,0.2736,-562
1.4,0.1904,-522
1.4,0.1232,-538
1.4,0.0176,-558
1.4,0.1712,-610
1.4,0.0368,-598
1.4,0.0496,-578
1.4,0.1936,-582
1.4,0.0272,-582
1.4,0.2128,-610
1.4,0.0272,-482
1.4,0.1872,-574
1.4,0.168,-494
1.4,0.1424,-554
1.4,0.1456,-566
1.4,0.056,-606
1.4,0.2704,-618
1.4,0.2768,-590
1.4,0.168,-482
1.4,0.2576,-554
1.4,0.0688,-534
1.4,0.2864,-578
1.4,0.0656,-598
1.4,0.0144,-506
1.4,0.1008,-554
1.4,0.0304,-554
1.4,0.0272,-550
1.4,0.12,-542
1.4,0.1328,-514
1.4,0.1456,-578
1.4,0.0272,-586
1.4,0.296,-590
1.4,0.0496,-566
1.4,0.0144,-554
1.4,0.2256,-538
1.4,0.1904,-562
1.4,0.04,-622
1.4,0.0176,-506
1.4,0.0656,-494
1.4,0.2832,-618
1.4,0.2256,-542
1.4,0.1488,-634
1.4,0.1648,-550
1.4,0.2832,-566
1.4,0.008,-498
1.4,0.0208,-634
1.4,0.3536,-578
1.4,0.0656,-582
1.4,0.2192,-598
1.4,0.1264,-510
1.4,0.4272,-610
1.4,0.232,-630
1.4,0.296,-586
1.4,0.2768,-526
1.4,0.3504,-502
1.4,0.248,-566
1.4,0.12,-526
1.4,0.2736,-610
1.4,0.0496,-470
1.4,0.184,-574
1.4,0.0624,-534
1.4,0.0368,-534
1.4,0.1584,-598
1.4,0.1616,-458
1.4,0.1552,-582
1.4,0.008,-570
1.4,0.0816,-534
1.4,0.0176,-546
1.4,0.12,-614
1.4,0.0912,-634
1.4,0.1488,-498
1.4,0.04,-450
1.4,0.136,-570
1.4,0.0848,-558
1.4,0.0336,-554
1.4,0.184,-522
1.4,0.0176,-614
1.4,0.3024,-634
1.4,0.2128,-474
1.4,0.0368,-606
1.4,0.0464,-618
1.4,0.1616,-478
1.4,0.0784,-446
1.4,0.1872,-590
1.4,0.1968,-582
1.4,0.2096,-662
1.4,0.1104,-514
1.4,0.008,-594
1.4,0.0464,-530
1.4,0.184,-478
1.4,0.0016,-490
1.4,0.0016,-578
1.4,0.1648,-606
1.4,0.2224,-594
1.4,0.1936,-526
1.4,0.104,-466
1.4,0.1296,-498
1.4,0.3184,-546
1.4,0.2896,-610
1.4,0.088,-558
1.4,0.2352,-538
1.4,0.1328,-562
1.4,0.0784,-618
1.4,0.248,-654
1.4,0.2,-542
1.4,0.0912,-538
1.4,0.0368,-522
1.4,0.216,-538
1.4,0.0656,-710
1.4,0.1584,-582
1.4,0.2128,-494
1.4,0.1712,-586
1.4,0.1136,-554
1.4,0.0336,-582
1.4,0.2576,-594
1.4,0.0752,-542
1.4,0.1616,-614
1.4,0.2704,-642
1.4,0.1168,-630
1.4,0.1648,-594
1.4,0.2288,-510
1.4,0.008,-538
1.4,0.1232,-566
1.4,0.312,-626
1.4,0.3344,-610
1.4,0.2096,-686
1.4,0.312,-602
1.4,0.0592,-546
1.4,0.3312,-510
1.4,0.1424,-590
1.4,0.0912,-526
1.4,0.168,-570
1.4,0.1488,-542
1.4,0.0208,-562
1.4,0.376,-602
1.4,0.0688,-550
1.4,0.0944,-590
1.4,0.1136,-570
1.4,0.0304,-602
1.4,0.1776,-594
1.4,0.3568,-542
1.4,0.0176,-578
1.4,0.216,-594
1.4,0.3312,-610
1.4,0.008,-550
1.4,0.1744,-506
1.4,0.1648,-554
1.4,0.1424,-602
1.4,0.1552,-490
1.4,0.168,-550
1.4,0.168,-578
1.4,0.04,-550
1.4,0.0208,-530
1.4,0.0848,-510
1.4,0.0816,-542
1.4,0.2768,-562
1.4,0.104,-562
1.4,0.1008,-482
1.4,0.3536,-582
1.4,0.12,-542
1.4,0.0656,-510
1.4,0.3248,-618
1.4,0.0688,-458
1.4,0.1968,-554
1.4,0.0592,-574
1.4,0.1104,-494
1.4,0.1648,-622
1.4,0.0272,-450
1.4,0.0528,-558
1.4,0.0656,-646
1.4,0.1072,-526
1.4,0.2064,-590
1.4,0.1168,-494
1.4,0.1232,-526
1.4,0.056,-610
1.4,0.0272,-526
1.4,0.2032,-642
1.4,0.28,-578
1.4,0.152,-626
1.4,0.1648,-546
1.4,0.1936,-594
1.4,0.0912,-590
1.4,0.1872,-590
1.4,0.0496,-570
1.4,0.248,-530
1.4,0.0112,-574
1.4,0.104,-586
1.4,0.0944,-506
1.4,0.1008,-498
1.4,0.0976,-514
1.4,0.1008,-510
1.4,0.1104,-458
1.4,0.0176,-530
1.4,0.1552,-546
1.4,0.0752,-614
1.4,0.0944,-522
1.4,0.136,-574
1.4,0.0752,-478
1.4,0.2512,-558
1.4,0.0528,-562
1.4,0.328,-630
1.4,0.0272,-534
1.4,0.0208,-574
1.4,0.184,-498
1.4,0.1552,-662
1.4,0.1744,-538
1.4,0.0912,-594
1.4,0.0464,-542
1.4,0.12,-534
1.4,0.232,-538
1.4,0.0624,-666
1.4,0.3984,-650
1.4,0.0432,-562
1.4,0.088,-530
1.4,0.3344,-546
1.4,0.0336,-534
1.4,0.0976,-530
1.4,0.2288,-570
1.4,0.0752,-542
1.4,0.0624,-586
1.4,0.056,-582
1.4,0.216,-598
1.4,0.0144,-502
1.4,0.296,-622
1.4,0.1808,-530
1.4,0.2928,-638
1.4,0.1488,-586
1.4,0.184,-522
1.4,0.2384,-566
1.4,0.1712,-566
1.4,0.232,-582
1.4,0.0784,-566
1.4,0.008,-526
1.4,0.0496,-586
1.4,0.2608,-582
1.4,0.0112,-582
1.4,0.0272,-522
1.4,0.0304,-562
1.4,0.1264,-490
1.4,0.0368,-654
1.4,0.0144,-550
1.4,0.1328,-550
1.4,0.0848,-518
1.4,0.088,-550
1.4,0.12,-594
1.4,0.0496,-522
1.4,0.0912,-558
1.4,0.0944,-486
1.4,0.0144,-474
1.4,0.2352,-570
1.4,0.088,-502
1.4,0.104,-582
1.4,0.2384,-638
1.4,0.1968,-570
1.4,0.056,-546
1.4,0.2096,-574
1.4,0.072,-486
1.4,0.1712,-494
1.4,0.2128,-542
1.4,0.216,-586
1.4,0.0976,-558
1.4,0.216,-586
1.4,0.1136,-582
1.4,0.0432,-566
1.4,0.0272,-514
1.4,0.0624,-506
1.4,0.2064,-606
1.4,0.1456,-498
1.4,0.0464,-522
1.4,0.0016,-558
1.4,0.184,-566
1.4,0.1168,-602
1.4,0.1456,-550
1.4,0.0272,-546
1.4,0.0176,-602
1.4,0.1648,-594
1.4,0.1072,-530
1.4,0.296,-554
1.4,0.3088,-642
1.4,0.3152,-598
1.4,0.2352,-518
1.4,0.1744,-618
1.4,0.0656,-462
1.4,0.0368,-466
1.4,0.2192,-626
1.4,0.1456,-514
1.4,0.2736,-614
1.4,0.232,-654
1.4,0.216,-618
1.4,0.3312,-642
1.4,0.2704,-594
1.4,0.1616,-562
1.4,0.0976,-582
1.4,0.0272,-454
1.4,0.1552,-618
1.4,0.1072,-566
1.4,0.1296,-562
1.4,0.0528,-586
1.4,0.152,-650
1.4,0.0944,-514
1.4,0.1264,-538
1.4,0.2384,-630
1.4,0.1968,-606
1.4,0.3248,-658
1.4,0.168,-570
1.4,0.2992,-602
1.4,0.2896,-558
1.4,0.2704,-606
1.4,0.2416,-570
1.4,0.328,-666
1.4,0.216,-566
1.4,0.0336,-562
1.4,0.0528,-578
1.4,0.088,-586
1.4,0.0976,-634
1.4,0.0528,-538
1.4,0.232,-626
1.4,0.1712,-594
1.4,0.0592,-626
1.4,0.2384,-530
1.4,0.1936,-702
1.4,0.2128,-514
1.4,0.4176,-634
1.4,0.2032,-534
1.4,0.0304,-474
1.4,0.168,-554
1.4,0.3632,-650
1.4,0.3216,-618
1.4,0.1264,-510
1.4,0.0912,-674
1.4,0.0528,-598
1.4,0.2064,-626
1.4,0.2256,-542
1.4,0.0016,-590
1.4,0.3216,-642
1.4,0.2192,-554
1.4,0.0784,-638
1.4,0.1008,-526
1.4,0.1264,-510
1.4,0.0976,-502
1.4,0.1328,-562
1.4,0.2768,-550
1.4,0.008,-546
1.4,0.1296,-578
1.4,0.2288,-554
1.4,0.2704,-518
1.4,0.0816,-546
1.4,0.3952,-598
1.4,0.024,-582
1.4,0.1872,-642
1.4,0.0048,-570
1.4,0.232,-590
1.4,0.1328,-590
1.4,0.1456,-530
1.4,0.1104,-558
1.4,0.12,-558
1.4,0.0848,-618
1.4,0.12,-546
1.4,0.0304,-630
1.4,0.056,-610
1.4,0.1552,-602
1.4,0.1392,-506
1.4,0.0656,-514
1.4,0.0016,-566
1.4,0.12,-554
1.4,0.0816,-690
1.4,0.088,-630
1.4,0.1744,-578
1.4,0.2544,-546
1.4,0.0976,-582
1.4,0.0336,-562
1.4,0.072,-602
1.4,0.0976,-526
1.4,0.1072,-682
1.4,0.1648,-578
1.4,0.0368,-614
1.4,0.1904,-630
1.4,0.024,-638
1.4,0.3184,-662
1.4,0.1424,-546
1.4,0.3376,-558
1.4,0.232,-546
1.4,0.0944,-566
1.4,0.1552,-530
1.4,0.0624,-618
1.4,0.0816,-522
1.4,0.1136,-586
1.4,0.104,-646
1.4,0.0912,-558
1.4,0.0944,-578
1.4,0.2544,-478
1.4,0.0496,-674
1.4,0.1552,-634
1.4,0.2352,-514
1.4,0.0496,-586
1.4,0.1264,-494
1.4,0.0016,-562
1.4,0.0144,-546
1.4,0.0368,-630
1.4,0.2,-582
1.4,0.0944,-570
1.4,0.1904,-630
1.4,0.216,-638
1.4,0.248,-530
1.4,0.04,-650
1.4,0.0432,-562
1.4,0.2832,-566
1.4,0.0048,-502
1.4,0.0304,-478
1.4,0.3056,-562
1.4,0.0464,-566
1.4,0.1552,-690
1.4,0.0272,-634
1.4,0.1584,-498
1.4,0.0432,-538
1.4,0.1616,-558
1.4,0.184,-518
1.4,0.3056,-538
1.4,0.024,-606
1.4,0.1328,-506
1.4,0.1392,-606
1.4,0.0112,-494
1.4,0.0752,-482
1.4,0.2096,-594
1.4,0.1424,-582
1.4,0.4848,-662
